"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CWD6I7MA","journalArticle","2021","Xudong Jian; Huaqiang Zhong; Ye Xia; Limin Sun","Faulty data detection and classification for bridge structural health monitoring via statistical and deep-learning approach","Structural Control and Health Monitoring","","1545-2255","10.1002/stc.2824","","Over the last several decades, a lot of bridges have been equipped with the bridge structural health monitoring system, leading to an accumulation of voluminous monitoring data. Since the sensors and associated transmission hardware are subjected to harsh environments, the monitoring data frequently contains various faults, and it is laborious to cleanse the data manually. For the purpose of automatically detecting and classifying faulty monitoring data in large quantities, this paper proposes a novel method that uses the relative frequency distribution histograms (RFDH) of monitoring data as well as the one-dimensional convolutional neural network (1-D CNN). The overall procedure of this method can be described as follows: First, RFDHs are constructed from different classes of hour-long data segments. Second, inverted envelopes of the RFDHs are labeled as the training data to train the 1-D CNN. Third, a well-trained 1-D CNN is used to detect and classify long-term monitoring data according to their RFDHs of hour-long data segments. Comprehensive validation of the proposed method is conducted with selective acceleration data collected from two long-span bridges. The validation yields satisfactory results, demonstrating the accuracy, efficiency, and generality of the method.  2021 John Wiley  Sons, Ltd.","2021","2022-06-10 02:09:08","2022-07-31 13:44:17","","e2824 (20 pp.)","","11","28","","Structural Control and Health Monitoring","","Struct. Control Health Monit. (USA)","","","","","","","","","","","","","Place: USA Publisher: Wiley","","","http://dx.doi.org/10.1002/stc.2824","data handling; pattern classification; bridges (structures); condition monitoring; convolutional neural nets; deep learning (artificial intelligence); fault diagnosis; statistical distributions; structural engineering computing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HNU35WZK","journalArticle","2020","Chhatbar, D.; Ahmed, U.Z.; Kar, P.","MACER: A Modular Framework for Accelerated Compilation Error Repair [arXiv]","arXiv","","","","http://arxiv.org/abs/2005.14015","Automated compilation error repair, the problem of suggesting fixes to buggy programs that fail to compile, has generated significant interest in recent years. Apart from being a tool of general convenience, automated code repair has significant pedagogical applications for novice programmers who find compiler error messages cryptic and unhelpful. Existing approaches largely solve this problem using a blackbox-application of a heavy-duty generative learning technique, such as sequence-to-sequence prediction (TRACER) or reinforcement learning (RLAssist). Although convenient, such black-box application of learning techniques makes existing approaches bulky in terms of training time, as well as inefficient at targeting specific error types. We present MACER, a novel technique for accelerated error repair based on a modular segregation of the repair process into repair identification and repair application. MACER uses powerful yet inexpensive discriminative learning techniques such as multi-label classifiers and rankers to first identify the type of repair required and then apply the suggested repair. Experiments indicate that the fine-grained approach adopted by MACER offers not only superior error correction, but also much faster training and prediction. On a benchmark dataset of 4K buggy programs collected from actual student submissions, MACER outperforms existing methods by 20% at suggesting fixes for popular errors that exactly match the fix desired by the student. MACER is also competitive or better than existing methods at all error types -- whether popular or rare. MACER offers a training time speedup of 2x over TRACER and 800x over RLAssist, and a test time speedup of 2-4x over both.","2020-05-28","2022-06-10 02:09:09","2022-07-31 05:34:00","","19 pp.","","","","","arXiv","","arXiv (USA)","","","","","","","","","","","","","Place: USA Publisher: arXiv","","","","learning (artificial intelligence); pattern classification; program compilers; program debugging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C7XPWSKW","journalArticle","2019","Hara, S.; Nitanda, A.; Maehara, T.","Data Cleansing for Models Trained with SGD [arXiv]","arXiv","","","","http://arxiv.org/abs/1906.08473","Data cleansing is a typical approach used to improve the accuracy of machine learning models, which, however, requires extensive domain knowledge to identify the influential instances that affect the models. In this paper, we propose an algorithm that can suggest influential instances without using any domain knowledge. With the proposed method, users only need to inspect the instances suggested by the algorithm, implying that users do not need extensive knowledge for this procedure, which enables even non-experts to conduct data cleansing and improve the model. The existing methods require the loss function to be convex and an optimal model to be obtained, which is not always the case in modern machine learning. To overcome these limitations, we propose a novel approach specifically designed for the models trained with stochastic gradient descent (SGD). The proposed method infers the influential instances by retracing the steps of the SGD while incorporating intermediate models computed in each step. Through experiments, we demonstrate that the proposed method can accurately infer the influential instances. Moreover, we used MNIST and CIFAR10 to show that the models can be effectively improved by removing the influential instances suggested by the proposed method.","2019-06-20","2022-06-10 02:09:09","2022-07-31 14:32:26","","23 pp.","","","","","arXiv","","arXiv (USA)","","","","","","","","","","","","","Place: USA Publisher: arXiv","","","","data handling; learning (artificial intelligence); gradient methods; stochastic processes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WQVNUS6X","conferencePaper","2021","Abad, Zahra Shakeri Hossein; Lee, Joon","Detecting Uncertainty of Mortality Prediction Using Confident Learning","43rd Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBC 2021, November 1, 2021  -  November 5, 2021","1557170X","","10.1109/EMBC46164.2021.9629505","","Early mortality prediction is an actively researched problem that has led to the development of various severity scores and machine learning (ML) models for accurate and reliable detection of mortality in severely ill patients staying in intensive care units (ICUs). However, the uncertainty of such predictions due to irregular patient sampling, missing information, or high diversity of patient data has not yet been adequately addressed. In this paper, we used confident learning (CL) to incorporate sample-uncertainty information into our mortality prediction models and evaluated the performance of these models using a large dataset of 139,367 unique ICU admissions within the eICU Collaborative Research Database (eICU-CRD). The results of our study validate the importance of uncertainty quantification in patient outcome prediction and show that the state-of-the-art ML models augmented with CL are more robust against epistemic error and class imbalance.  2021 IEEE.","2021","2022-06-10 02:09:09","2022-07-31 14:13:04","","1719-1722","","","","","","","Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS","","","","Institute of Electrical and Electronics Engineers Inc.","Virtual, Online, Mexico","","","","","","","","","","","http://dx.doi.org/10.1109/EMBC46164.2021.9629505","Machine learning; Reliability; Predictive models; Databases; Collaboration; Biological system modeling; Uncertainty; BIG DATA; HOSPITAL MORTALITY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4H2XJFN","conferencePaper","2021","Dhillon, Jasleen; Eluri, Nandana Priyanka; Kaur, Damanpreet; Chhipa, Aafreen; Gadupudi, Ashwin; Eravi, Rajeswari Cherupulli; Pirouz, Matin","Analysis of Airbnb Prices using Machine Learning Techniques","11th IEEE Annual Computing and Communication Workshop and Conference, CCWC 2021, January 27, 2021  -  January 30, 2021","","","10.1109/CCWC51732.2021.9376144","","Predicting a continuous variable with accuracy is not an easy task. In this paper, we initially perform data cleaning and data pre-processing. We, then, perform descriptive, prescriptive, and exploratory analysis to get a better understanding about the nature of the data. These analyses helped to understand the important attribute that needs to be taken towards the prediction of the price for our Airbnb listings. Even after performing data cleaning on the data set, there can be some outliers that are needed to be deeply examined, and therefore the outlier detection was performed on the dataset and flagged outliers were removed from the dataset. For predicting the prices, the models that were implemented are linear and Logistic regression and Random Forest. After implementing the above mentioned three approaches the best model was chosen based on the RMSE value of the model. In this paper, the least value of RMSE was for the Random Forest Method.  2021 IEEE.","2021","2022-06-10 02:09:09","2022-07-31 02:26:54","","297-303","","","","","","","2021 IEEE 11th Annual Computing and Communication Workshop and Conference, CCWC 2021","","","","Institute of Electrical and Electronics Engineers Inc.","Virtual, Las Vegas, NV, United states","","","","","","","","","","","http://dx.doi.org/10.1109/CCWC51732.2021.9376144","Data handling; Machine learning; Decision trees; Forecasting; Costs; Logistic regression; Random forests; Statistics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57MJRXXW","conferencePaper","2020","Patel, Jayesh","The Democratization of Machine Learning Features","21st IEEE International Conference on Information Reuse and Integration for Data Science, IRI 2020, August 11, 2020  -  August 13, 2020","","","10.1109/IRI49571.2020.00027","","In the Machine Age, Machine learning (ML) becomes a secret sauce to success for any business. Machine learning applications are not limited to autonomous cars or robotics but are widely used in almost all sectors including finance, healthcare, entertainment, government systems, telecommunications, and many others. Due to a lack of enterprise ML strategy, many enterprises still repeat the tedious steps and spend most of the time massaging the required data. It is easier to access a variety of data because of big data lakes and data democratization. Despite it and decent advances in ML, engineers still spend significant time in data cleansing and feature engineering. Most of the steps are often repeated in this exercise. As a result, it generates identical features with variations that lead to inconsistent results in testing and training ML applications. It often stretches the time to go-live and increases the number of iterations to ship a final ML application. Sharing the best practices and best features are not only time-savers but they also help to jumpstart ML application development. The democratization of ML features is a powerful way to share useful features, to reduce time go-live, and to enable rapid ML application development. It is one of the emerging trends in enterprise ML application development and this paper presents details about a way to achieve ML feature democratization.  2020 IEEE.","2020","2022-06-10 02:09:09","2022-07-31 04:02:36","","136-141","","","","","","","Proceedings - 2020 IEEE 21st International Conference on Information Reuse and Integration for Data Science, IRI 2020","","","","Institute of Electrical and Electronics Engineers Inc.","Virtual, Las Vegas, NV, United states","","","","","","","","","","","http://dx.doi.org/10.1109/IRI49571.2020.00027","Machine learning; Data Science; Data integration; Information use; Telecommunication industry; Big Data; Training; Data models; Distributed databases; Big Data Analytics; Best practices; Democratize Feature; Feature Store; Machine Learning Development; ML Pipelines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D4TQEK9E","journalArticle","2021","Whang, Steven Euijong; Roh, Yuji; Song, Hwanjun; Lee, Jae-Gil","Data collection and quality challenges in deep learning: A data-centric AI perspective","","","23318422","","","Software 2.0 is a fundamental shift in software engineering where machine learning becomes the new software, powered by big data and computing infrastructure. As a result, software engineering needs to be re-thought where data becomes a first-class citizen on par with code. One striking observation is that 8090% of the machine learning process is spent on data preparation. Without good data, even the best machine learning algorithms cannot perform well. As a result, data-centric AI practices are now becoming mainstream. Unfortunately, many datasets in the real world are small, dirty, biased, and even poisoned. In this survey, we study the research landscape for data collection and data quality primarily for deep learning applications. Data collection is important because there is lesser need for feature engineering for recent deep learning approaches, but instead more need for large amounts of data. For data quality, we study data validation and data cleaning techniques. Even if the data cannot be fully cleaned, we can still cope with imperfect data during model training where using robust model training techniques. In addition, while bias and fairness have been less studied in traditional data management research, these issues become essential topics in modern machine learning applications. We thus study fairness measures and unfairness mitigation techniques that can be applied before, during, or after model training. We believe that the data management community is well poised to solve problems in these directions.  2021, CC BY.","2021","2022-06-10 02:09:09","2022-07-31 14:31:55","","","","","","","","","arXiv","","","","","","","","","","","","","Publisher: arXiv","","","","Deep learning; Learning algorithms; Information management; Data acquisition; Data reduction; Software engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZUHSJI8","journalArticle","2020","Braiek, Houssem Ben; Khomh, Foutse","On testing machine learning programs","Journal of Systems and Software","","01641212","10.1016/j.jss.2020.110542","","Nowadays, we are witnessing a wide adoption of Machine learning (ML) models in many software systems. They are even being tested in safety-critical systems, thanks to recent breakthroughs in deep learning and reinforcement learning. Many people are now interacting with systems based on ML every day, e.g., voice recognition systems used by virtual personal assistants like Amazon Alexa or Google Home. As the field of ML continues to grow, we are likely to witness transformative advances in a wide range of areas, from finance, energy, to health and transportation. Given this growing importance of ML-based systems in our daily life, it is becoming utterly important to ensure their reliability. Recently, software researchers have started adapting concepts from the software testing domain (e.g., code coverage, mutation testing, or property-based testing) to help ML engineers detect and correct faults in ML programs. This paper reviews current existing testing practices for ML programs. First, we identify and explain challenges that should be addressed when testing ML programs. Next, we report existing solutions found in the literature for testing ML programs. Finally, we identify gaps in the literature related to the testing of ML programs and make recommendations of future research directions for the scientific community. We hope that this comprehensive review of software testing practices will help ML engineers identify the right approach to improve the reliability of their ML-based systems. We also hope that the research community will act on our proposed research directions to advance the state of the art of testing for ML programs.  2020","2020","2022-06-10 02:09:09","2022-07-31 05:05:25","","","","","164","","Journal of Systems and Software","","","","","","","","","","","","","","","Publisher: Elsevier Inc.","","","http://dx.doi.org/10.1016/j.jss.2020.110542","Deep learning; Machine learning; Learning systems; Reinforcement learning; Safety engineering; Software reliability; Software testing; Data cleaning; Feature engineering testing; Implementation testing; Model testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HS8KTQ9X","conferencePaper","2021","Anand, R.; Aneeshsa, D; Manisha, S.; Thanuja, R.K.V","Breast Cancer Prediction in Machine Learning Techniques using Blockchain","6th IEEE International Conference on Signal Processing, Computing and Control, ISPCC 2021, October 7, 2021  -  October 9, 2021","26438615","","10.1109/ISPCC53510.2021.9609488","","Breast cancer (BC) is one all around the huge average dangerous enhancements among women around the globe, watching out for by a long shot the greater part of latest disease cases and harm related passings per all things considered evaluations, making it a genuine public awfulness in the flow society. Lately, AI has been thoroughly used in locale and achieved positive execution. Our exploration gives a absolute manual for affectability appraisal of model cutoff focuses concerning execution in district of carcinoma organizes by anticipating end inside the condition of dataset credits. BC is that the by and large standard frightful headway among women besides the subsequent driving clarification for defilement passing. Early finding of underhandedness is major. The model got by an intrusive methodology is in like manner acceptably digitized and used for computationally based reasonable. Using AI systems for resolute can on a very basic level revive and for a goliath increase can make the fascinating everything thought about more moderate. The assessment of dataset by guiltless baysien check to a few information looks like, variable ID, uni-variate evaluation, bi-variate and multi-variate examination, missing worth solutions, etc the key goal is to sharp appraisal model to dismantle carcinoma seasons of patients. Moreover, talk about the introduction from the given clinical office dataset with evaluation request report and see the disorder network. the data endorsing, data cleaning/planning and data portrayal are finished with everything considered given dataset. Henceforth, planned AI appraisal want to engineering data from need and therefore the outcome shows that the authority of the forthcoming AI rejects activity is stood and best exactness from accuracy, anamnesis and F1grade  2021 IEEE.","2021","2022-06-10 02:09:09","2022-07-31 14:41:46","","293-298","","","2021-October","","","","Proceedings of IEEE International Conference on Signal Processing,Computing and Control","","","","Institute of Electrical and Electronics Engineers Inc.","Solan, India","","","","","","","","","","","http://dx.doi.org/10.1109/ISPCC53510.2021.9609488","Machine learning; Python; Diseases; Blockchain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27MVGT6X","journalArticle","2021","Bernhardt, Melanie; Castro, Daniel C.; Tanno, Ryutaro; Schwaighofer, Anton; Tezcan, Kerem C.; Monteiro, Miguel; Bannur, Shruthi; Lungren, Matthew P.; Nori, Aditya; Glocker, Ben; Alvarez-Valle, Javier; Oktay, Ozan","Active label cleaning for improved dataset quality under resource constraints","","","23318422","","","Imperfections in data annotation, known as label noise, are detrimental to the training of machine learning models and have a confounding effect on the assessment of model performance. Nevertheless, employing experts to remove label noise by fully re-annotating large datasets is infeasible in resource-constrained settings, such as healthcare. This work advocates for a data-driven approach to prioritising samples for re-annotation-which we term ""active label cleaning"". We propose to rank instances according to estimated label correctness and labelling difficulty of each sample, and introduce a simulation framework to evaluate relabelling efficacy. Our experiments on natural images and on a new medical imaging benchmark show that cleaning noisy labels mitigates their negative impact on model training, evaluation, and selection. Crucially, the proposed approach enables correcting labels up to 4 more effectively than typical random selection in realistic conditions, making better use of experts' valuable time for improving dataset quality.  2021, CC BY.","2021","2022-06-10 02:09:09","2022-07-31 01:55:06","","","","","","","","","arXiv","","","","","","","","","","","","","Publisher: arXiv","","","","Cleaning; Large dataset; Medical imaging; ALGORITHM; VALIDATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2YBV4D5B","conferencePaper","2022","Abdullah Alfayez, Asma; Grace Lai, Alvina; Kunz, Holger","Early Prediction of Neoplasms Using Machine Learning: A Study of Electronic Health Records from the Ministry of National Guard Health Affairs in Saudi Arabia","","09269630","","10.3233/SHTI210853","","The early detection and treatment of neoplasms, and in particular the malignant, can save lives. However, identifying those most at risk of developing neoplasms remains challenging. Electronic Health Records (EHR) provide a rich source of 'big' data on large numbers of patients. We hypothesised that in the period preceding a definitive diagnosis, there exists a series of ordered healthcare events captured within EHR data that characterise the onset and progression of neoplasms that can be exploited to predict future neoplasms occurrence. Using data from the EHR of the Ministry of National Guard Health Affairs (MNG-HA), a large healthcare provider in Saudi Arabia, we aimed to discover health event patterns present in EHR data that predict the development of neoplasms in the year prior to diagnosis. After data cleaning, pre-processing, and applying the inclusion and exclusion criteria, 5,466 patients were available for model construction: 1,715 cases and 3,751 controls. Two predictive models were developed (using Decision tree (DT), and Random Forests (RF)). Age, gender, ethnicity, and ICD-10-chapter (broad disease classification) codes as predictor variables and the presence or absence of neoplasms as the output variable. The common factors associated with a diagnosis of neoplasms within one or more years after their occurrence across all the models were: (1) age at neoplasms/event diagnosis; (2) gender; and patient medical history of (3) diseases of the blood and blood-forming organs and certain disorders involving immune mechanisms, and (4) diseases of the genitourinary system. Model performance assessment showed that RF has higher Area Under the Curve (AUC)=0.76 whereas the DT was less complex. This study is a demonstration that EHR data can be used to predict future neoplasm occurrence.  2022 The authors and IOS Press.","2022","2022-06-10 02:09:09","2022-07-31 14:05:14","","37-40","","","289","","","","Studies in Health Technology and Informatics","","","","IOS Press BV","","","","","","","","","","","","http://dx.doi.org/10.3233/SHTI210853","Big data; Machine learning; Decision trees; Forecasting; Random forests; Blood; Computer aided diagnosis; Records management; Tumors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CPZUVM9N","conferencePaper","2021","Feng, Alice","Using electronic health records to accurately predict COVID-19 health outcomes through a novel machine learning pipeline","12th ACM Conference on Bioinformatics, Computational Biology, and Health Informatics, BCB 2021, August 1, 2021  -  August 4, 2021","","","10.1145/3459930.3469490","","Current COVID-19 predictive models primarily focus on predicting the risk of mortality, and rely on COVID-19 specific medical data such as chest imaging after COVID-19 diagnosis. In this project, we developed an innovative supervised machine learning pipeline using longitudinal Electronic Health Records (EHR) to accurately predict COVID-19 related health outcomes including mortality, ventilation, days in hospital or ICU. In particular, we developed unique and effective data processing algorithms, including data cleaning, initial feature screening, vector representation, and feature normalization. Then we trained models using state-of-the-art machine learning strategies combined with different parameter settings and feature selection. Based on routinely collected EHR, our machine learning pipeline not only consistently outperformed those developed by other research groups using the same data set, but also achieved similar mortality prediction accuracy as those trained on medical data available only after COVID-19 diagnosis. In addition, we identified top COVID-19 risk factors, which are consistent with epidemiologic findings.  2021 Owner/Author.","2021","2022-06-10 02:09:10","2022-07-31 15:34:16","","ACM Special Interest Group on Biomedical Computing (SIGBIOM)","","","","","","","Proceedings of the 12th ACM Conference on Bioinformatics, Computational Biology, and Health Informatics, BCB 2021","","","","Association for Computing Machinery, Inc","Virtual, Online, United states","","","","","","","","","","","http://dx.doi.org/10.1145/3459930.3469490","Cleaning; Pipelines; Learning systems; E-learning; Forecasting; Diagnosis; Predictive analytics; Records management; Bioinformatics; Medical imaging; Medical informatics; Supervised learning; machine learning; electronic health record; electronic health record, machine learning, predictive model; predictive model; predictive model, machine learning, electronic health record","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WNXJHI25","journalArticle","2022","Maitre, Julien; Bouchard, Kevin; Gaboury, Sebastien","Data Filtering and Deep Learning for Enhanced Human","","","15565068","","","Human Activity Recognition (HAR) is one of the most popular research topics. Indeed, recognizing human activities will help provide appropriate assistance to older adults, fighting the consequences of the population aging at the same time. For example, specific organizations, such as United Nations, reported an important risk of qualified human resources shortage to care for older adults in-home care. Hence, HAR solutions based on Ambient Intelligence (AmI) have been proposed to face these consequences. Therefore, we denoted an increasing interest in Ultra-WideBand (UWB) radars for HAR these last years. In this work, we exploited three UWB radars to recognize 15 human activities performed by 9 participants in a prototype apartment. The main contribution in this paper is data cleaning. Indeed, data provided by UWB radars have been cleaned with a band-pass Chebyshev type I filter of order 2. The application of that kind of filter is uncommon in the literature with the data of UWB radars. Also, this filter has been selected according to tests made with different filter types, and classification performances attest that data filtering is efficient. In addition, two different deep learning architectures to classify the cleaned data have been exploited. The first is a relatively simple Convolutional Neural Network (CNN), and the second is Efficient-CapsNet. We obtained similar performances between these two architectures for the top-1 with an accuracy of approximately 64%.  2022, The Authors. All rights reserved.","2022","2022-06-10 02:09:10","2022-07-31 03:08:53","","","","","","","","","SSRN","","","","","","","","","","","","","Publisher: SSRN","","","","Data handling; Deep learning; Classification (of information); Pattern recognition; Network architecture; Convolutional neural networks; Ultra-wideband (UWB)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDMT6KUY","journalArticle","2022","Soh, Donny; Krishnan, Sivaneasan Bala; Abraham, Jacob; Xian, Lai Kai; Jet, Tseng King; Yongyi, Jimmy Fu","Partial Discharge Diagnostics: Data Cleaning and Feature Extraction","Energies","","19961073","10.3390/en15020508","","Detection of partial discharge (PD) in switchgears requires extensive data collection and time-consuming analyses. Data from real live operational environments pose great challenges in the development of robust and efficient detection algorithms due to overlapping PDs and the strong presence of random white noise. This paper presents a novel approach using clustering for data cleaning and feature extraction of phase-resolved partial discharge (PRPD) plots derived from live operational data. A total of 452 PRPD 2D plots collected from distribution substations over a six-month period were used to test the proposed technique. The output of the clustering technique is evaluated on different types of machine learning classification techniques and the accuracy is compared using balanced accuracy score. The proposed technique extends the measurement abilities of a portable PD measurement tool for diagnostics of switchgear condition, helping utilities to quickly detect potential PD activities with minimal human manual analysis and higher accuracy.  2022 by the authors. Licensee MDPI, Basel, Switzerland.","2022","2022-06-10 02:09:10","2022-07-31 04:55:32","","","","2","15","","Energies","","","","","","","","","","","","","","","Publisher: MDPI","","","http://dx.doi.org/10.3390/en15020508","Machine learning; Feature extraction; condition monitoring; Condition monitoring; Extraction; Partial discharges; White noise; feature extraction; machine learning; denoising; partial discharge; PRPD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMT8EQ3R","journalArticle","2021","Ardalan, Adel; Paulsen, Derek; Saini, Amanpreet Singh; Cai, Walter; Doan, AnHai","Toward Data Cleaning with a Target Accuracy: A Case Study for Value Normalization","","","23318422","","","Many applications need to clean data with a target accuracy. As far as we know, this problem has not been studied in depth. In this paper we take the first step toward solving it. We focus on value normalization (VN), the problem of replacing all string that refer to the same entity with a unique string. VN is ubiquitous, and we often want to do VN with 100% accuracy. This is typically done today in industry by automatically clustering the strings then asking a user to verify and clean the clusters, until reaching 100% accuracy. This solution has significant limitations. It does not tell the users how to verify and clean the clusters. This part also often takes a lot of time, e.g., days. Further, there is no effective way for multiple users to collaboratively verify and clean. In this paper we address these challenges. Overall, our work advances the state of the art in data cleaning by introducing a novel cleaning problem and describing a promising solution template. Copyright  2021, The Authors. All rights reserved.","2021","2022-06-10 02:09:10","2022-07-31 03:56:21","","","","","","","","","arXiv","","","","","","","","","","","","","Publisher: arXiv","","","","Cleaning; Machine learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WV7BKID3","conferencePaper","2020","Pale-Ramon, Eli G.; Morales-Mendoza, Luis J.; Mestizo-Gutierrez, Sonia L.; Gonzalez-Leee, Mario; Vazquez-Bautista, Rene F.; Morales-Santiago, Consuelo I.","Air quality analysis in critical zones of Mexico using unsupervised machine learning","2020 IEEE International Conference on Engineering Veracruz, ICEV 2020, October 26, 2020  -  October 29, 2020","","","10.1109/ICEV50249.2020.9289674","","Air pollution continues to be a significant risk to public health. It is an important issue that affects everyone and should be studied to take actions that help mitigate the risk. This research's main objective is to explore air quality from 2010 to 2018 in metropolitan zones of Guadalajara, Monterrey, and the Valley of Mexico. Air quality is analyzed based on the concentrations of criteria pollutants: Carbon monoxide (CO), nitrogen dioxide (NO2), ozone (O3), particulate matter less than or equal to 2.5 micrometers (PM2.5), particulate matter less than or equal to 10 micrometers (PM10), and sulfur dioxide (SO2). In this paper, six stages are proposed:1) data collection; 2) data cleansing; 3) descriptive analysis. 4) design of cluster analysis models and main components; 5) application of machine learning models; 6) interpretation and analysis of results. This study has concluded that higher mean hourly concentrations for pollutants, CO, NO2, O3, PM2.5, and SO2 were found in Guadalajara Metropolitan Zone. In contrast, the highest mean hourly concentration of PM10 was found in the Monterrey Metropolitan Zone. Furthermore, the pollutant with the highest effect in the three critical zones was PM2.5, presenting high concentrations with hazardous air quality levels. Finally, the area with the worst air quality was Guadalajara Metropolitan Zone.  2020 IEEE.","2020","2022-06-10 02:09:10","2022-07-31 02:13:24","","","","","","","","","2020 IEEE International Conference on Engineering Veracruz, ICEV 2020","","","","Institute of Electrical and Electronics Engineers Inc.","Blvd. Adolfo Ruiz Cortines #455, Boca del Rao, Veracruz, 24292, Mexico","","","","","","","","","","","http://dx.doi.org/10.1109/ICEV50249.2020.9289674","Machine learning; Air quality; Analytical models; Data models; Atmospheric modeling; cluster analysis; criteria pollutants; Micrometers; principal components analysis; Sulfur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJIDMDZX","conferencePaper","2022","Bowman, Anthony D.; Prabhakar, Shyam P.; Jololian, Leon","A Framework for an Automated Development Environment to Support the Data-driven Machine Learning Paradigm","SoutheastCon 2022, March 26, 2022  -  April 3, 2022","07347502","","10.1109/SoutheastCon48659.2022.9764094","","In recent years a machine learning paradigm has emerged, focusing on a data-driven approach as opposed to traditional development. Advances in machine learning techniques have allowed researchers to make substantial gains in tackling complex problems in diverse fields such as medical diagnosis through image analysis, object detection and tracking, and natural language processing. However, often researchers only employ one or two machine learning algorithms with a static feature set while only testing a single hypothesis. This self-imposed bottleneck often produces suboptimal results because it arises from using machine learning within the classical, algorithmic context using existing development tools. Therefore, there is a need to create new development tools which reflect this change to the machine learning paradigm. In this research, we propose a development environment that allows researchers to leverage those capabilities more fully by shifting not only the tool they use but also their mindset. Our proposed environment serves as an intermediate tool, guiding the researcher and making full adoption of the machine learning paradigm throughout the software development process easier. To accomplish this, our framework is defined by a three-layer structure designed for subject domain assessment, data manipulation and feature set exploration. Supported by parallelism, data cleaning and feature engineering, this research provides a conceptual basis for future creation of development environments for the machine learning paradigm. Future development of such a conceptual design would allow for additional intelligent tools to aid the user in designing solutions and support reusability at the design level.  2022 IEEE.","2022","2022-06-10 02:09:10","2022-07-30 22:28:49","","329-331","","","2022-March","","","","Conference Proceedings - IEEE SOUTHEASTCON","","","","Institute of Electrical and Electronics Engineers Inc.","Mobile, AL, United states","","","","","","","","","","","http://dx.doi.org/10.1109/SoutheastCon48659.2022.9764094","Machine learning; Learning algorithms; Software design; Diagnosis; Natural language processing systems; Medical imaging; Object detection; machine learning; Machine learning algorithms; Software; Focusing; Natural language processing; Reusability; development environment; Parallel processing; software development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
