"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"GICUNXAJ","conferencePaper","2022","Pu, Jiashu; Lin, Jianshi; Mao, Xiaoxi; Tao, Jianrong; Shen, Xudong; Shang, Yue; Wu, Runze","Unsupervised Representation Learning of Player Behavioral Data with Confidence Guided Masking","31st ACM World Wide Web Conference, WWW 2022, April 25, 2022  -  April 29, 2022","","","10.1145/3485447.3512275","","Players of online games generate rich behavioral data during gaming. Based on these data, game developers can build a range of data science applications, such as bot detection and social recommendation, to improve the gaming experience. However, the development of such applications requires data cleansing, training sample labeling, feature engineering, and model development, which makes the use of such applications in small and medium-sized game studios still uncommon. While acquiring supervised learning data is costly, unlabeled behavioral logs are often continuously and automatically generated in games. Thus we resort to unsupervised representation learning of player behavioral data to optimize intelligent services in games. Behavioral data has many unique properties, including semantic complexity, excessive length, etc. A worth noting property within raw player behavioral data is that a lot of it is task-irrelevant. For these data characteristics, we introduce a BPE-enhanced compression method and propose a novel adaptive masking strategy called Masking by Token Confidence (MTC) for the Masked Language Modeling (MLM) pre-training task. MTC is designed to increase the masking probabilities of task-relevant tokens. Experiments on four downstream tasks and successful deployment in a world-renowned Massively Multiplayer Online Role-Playing Game (MMORPG) prove the effectiveness of the MTC strategy1.  2022 ACM.","2022","2022-06-10 02:10:33","2022-07-31 03:43:52","","3396-3406","","","","","","","WWW 2022 - Proceedings of the ACM Web Conference 2022","","","","Association for Computing Machinery, Inc","Virtual, Online, France","","","","","","","","","","","http://dx.doi.org/10.1145/3485447.3512275","Learning systems; Social networking (online); Semantics; Signal encoding; Computational linguistics; Modeling languages; unsupervised Pre-trained, Masked Language Modeling, Online Games, sequence compression, Transformer Encoder, User Modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F86VP2SI","journalArticle","2018","Kunft, Andreas; Katsifodimos, Asterios; Schelter, Sebastian; Brec, Sebastian; Rabl, Tilmann; Markl, Volker","An intermediate representation for optimizing machine learning pipelines","45th International Conference on Very Large Data Bases, VLDB 2019, August 26, 2017  -  August 30, 2017","","","10.14778/3342263.3342633","","Machine learning (ML) pipelines for model training and validation typically include preprocessing, such as data cleaning and feature engineering, prior to training an ML model. Preprocessing combines relational algebra and user-defined functions (UDFs), while model training uses iterations and linear algebra. Current systems are tailored to either of the two. As a consequence, preprocessing and ML steps are optimized in isolation. To enable holistic optimization of ML training pipelines, we present Lara, a declarative domainspecific language for collections and matrices. Lara's intermediate representation (IR) re ects on the complete program, i.e., UDFs, control ow, and both data types. Two views on the IR enable diverse optimizations. Monads enable operator pushdown and fusion across type and loop boundaries. Combinators provide the semantics of domainspecific operators and optimize data access and cross-validation of ML algorithms. Our experiments on preprocessing pipelines and selected ML algorithms show the effects of our proposed optimizations on dense and sparse data, which achieve speedups of up to an order of magnitude.  2019, is held by the owner/author(s).","2018","2022-06-10 02:10:41","2022-07-31 02:23:33","","1553-1567","","11","12","","","","Proceedings of the VLDB Endowment","","","","","","","","","","","","","","","","http://dx.doi.org/10.14778/3342263.3342633","Machine learning; Pipelines; Semantics; Linear algebra; SYSTEMS; PLANS; SCALABLE LINEAR ALGEBRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ILM8L5UL","conferencePaper","2019","Lu, Jiaheng; Wang, Jin; Lin, Chunbin; Li, Chen","Synergy of database techniques and machine learning models for string similarity search and join","28th ACM International Conference on Information and Knowledge Management, CIKM 2019, November 3, 2019  -  November 7, 2019","","","10.1145/3357384.3360319","","String data is ubiquitous and string similarity search and join are critical to the applications of information retrieval, data integration, data cleaning, and also big data analytics. To support these operations, many techniques in the database and machine learning areas have been proposed independently. More precisely, in the database research area, there are techniques based on the filtering- and-verification framework that can not only achieve a high performance, but also provide guaranteed quality of results for given similarity functions. In the machine learning research area, string similarity processing is modeled as a problem of identifying similar text records; Specifically, the deep learning approaches use embedding techniques that map text to a low-dimensional continuous vector space. In this tutorial, we review a number of studies of string similarity search and join in these two research areas. We divide the studies in each area into different categories. For each category, we provide a comprehensive review of the relevant works, and present the details of these solutions. We conclude this tutorial by pinpointing promising directions for future work to combine techniques in these two areas.  2019 Association for Computing Machinery.","2019","2022-06-10 02:10:42","2022-07-31 04:10:01","","2975-2976","","","","","","","International Conference on Information and Knowledge Management, Proceedings","","","","Association for Computing Machinery","Beijing, China","","","","","","","","","","","http://dx.doi.org/10.1145/3357384.3360319","Deep learning; Learning systems; Data integration; Advanced Analytics; Data Analytics; Database systems; Knowledge management; Vector spaces; data integration; machine learning; string similarity search, string similarity join, machine learning, databases, data integration; databases; string similarity join; string similarity search; string similarity search, data integration, machine learning, databases, string similarity join","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YJ25ZUXN","conferencePaper","2021","Phani, Arnab; Rath, Benjamin; Boehm, Matthias","LIMA: Fine-grained Lineage Tracing and Reuse in Machine Learning Systems","2021 International Conference on Management of Data, SIGMOD 2021, June 20, 2021  -  June 25, 2021","07308078","","","","Machine learning (ML) and data science workflows are inherently exploratory. Data scientists pose hypotheses, integrate the necessary data, and run ML pipelines of data cleaning, feature engineering, model selection and hyper-parameter tuning. The repetitive nature of these workflows, and their hierarchical composition from building blocks exhibits high computational redundancy. Existing work addresses this redundancy with coarse-grained lineage tracing and reuse for ML pipelines. This approach allows using existing ML systems, but views entire algorithms as black boxes, and thus, fails to eliminate fine-grained redundancy and to handle internal non-determinism. In this paper, we introduce LIMA, a practical framework for efficient, fine-grained lineage tracing and reuse inside ML systems. Lineage tracing of individual operations creates new challenges and opportunities. We address the large size of lineage traces with multi-level lineage tracing and reuse, as well as lineage deduplication for loops and functions; exploit full and partial reuse opportunities across the program hierarchy; and integrate this framework with task parallelism and operator fusion. The resulting framework performs fine-grained lineage tracing with low overhead, provides versioning and reproducibility, and is able to eliminate fine-grained redundancy. Our experiments on a variety of ML pipelines show performance improvements up to 12.4x.  2021 ACM.","2021","2022-06-10 02:10:44","2022-07-31 05:38:17","","1426-1439","","","","","","","Proceedings of the ACM SIGMOD International Conference on Management of Data","","","","Association for Computing Machinery","Virtual, Online, China","","","","","","","","","","","http://dx.doi.org/10.1145/3448016.3452788","Machine learning; Pipelines; Data Science; Printing machinery; Computer software reusability; Redundancy; OPTIMIZATION; QUERIES; MANAGEMENT; DATA PROVENANCE; EFFICIENT; reuse of intermediates, lineage tracing, lineage-based reuse, ml systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33ZSHNV9","conferencePaper","2019","Neutatz, Felix; Mahdavi, Mohammad; Abedjan, Ziawasch","Ed2: A case for active learning in error detection","28th ACM International Conference on Information and Knowledge Management, CIKM 2019, November 3, 2019  -  November 7, 2019","","","10.1145/3357384.3358129","","State-of-the-art approaches formulate error detection as a semi-supervised classification problem. Recent research suggests that active learning is insufficiently effective for error detection and proposes the usage of neural networks and data augmentation to reduce the number of these user-provided labels. However, we can show that using the appropriate active learning strategy, it is possible to outperform the more complex models that rely on data augmentation. To this end, we propose a multi-classifier approach with two-stage sampling for active learning. This intuitive and neat sampling method chooses the most promising cells across rows and columns for labeling. On three datasets, ED2 achieves state-of-the-art detection accuracy while for large datasets, the required number of user labels is lower by one order of magnitude compared to the state of the art.  2019 Association for Computing Machinery.","2019","2022-06-10 02:10:45","2022-07-31 14:04:53","","2249-2252","","","","","","","International Conference on Information and Knowledge Management, Proceedings","","","","Association for Computing Machinery","Beijing, China","","","","","","","","","","","http://dx.doi.org/10.1145/3357384.3358129","Learning systems; Error detection; Large dataset; Supervised learning; Knowledge management; active learning, data quality, error detection, example-driven error detection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PV6JZYZB","conferencePaper","2021","Shedage, Seema; Farmer, Jake; Demirel, Doga; Halic, Tansel; Kockara, Sinan; Arikatla, Venkata; Sexton, Kevin; Ahmadi, Shahryar","Development of Virtual Skill Trainers and Their Validation Study Analysis Using Machine Learning","5th International Conference on Information System and Data Mining, ICISDM 2021, May 27, 2021  -  May 29, 2021","","","10.1145/3471287.3471296","","Minimally invasive skills assessment is important in developing competent surgical simulators and executing reliable skills evaluation [9]. Arthroscopy and Laparoscopy surgeries are considered Minimally Invasive Surgeries (MIS). In MIS, the surgeon operates through small incisions with specialized narrow instruments, fiberoptic lights, and a monitor. Arthroscopy surgery is used to diagnose and treat joints problems, and Laparoscopic procedures are performed on the abdominal cavity. Due to non-natural hand-eye coordination, narrow field-of-view, and limited instrument control, MIS training is challenging to master. We are analyzing two simulators' data, Virtual Arthroscopic Tear Diagnosis and Evaluation Platform (VATDEP) and Gentleness Simulator. Both simulators went through the validation studies with human subjects. We recorded simulation data during the validation studies, such as tool motion, position, and task time. Recorded data went through the data preprocessing; after the data cleaning, we extracted the recoded data features and normalized them. Normalized features were used to input various machine learning algorithms, including K-nearest neighbor (KNN), Support vector machine (SVM), and Logistic regression (LR). The average accuracy was evaluated through k-fold cross-validation. The proposed methods validated using 10 subjects (5 experts, 5 novices) for the VATDEP simulator. 23 subjects (4 experts and 19 novices) for the Gentleness Simulator. The result shows a significant difference between the expert and novice population with the p  0.05 using the Mann-Whitney U-test. The VATDEP simulator's classification algorithms' average accuracy is 74% and 80% for the Gentleness Simulator. The results show that the normalized features and with KNN, SVM, and LR classifiers can provide accurate classification of experts and novices. The evaluation technique proposed in this study can develop surgical training by providing appropriate feedback to trainees to evaluate proficiency.  2021 ACM.","2021","2022-06-10 02:10:48","2022-07-31 14:10:06","","128-137","","","","","","","ACM International Conference Proceeding Series","","","","Association for Computing Machinery","Virtual, Online, United states","","","","","","","","","","","http://dx.doi.org/10.1145/3471287.3471296","Learning algorithms; Support vector machines; E-learning; Nearest neighbor search; Laparoscopy; Simulators; Virtual reality; Machine Learning; Validation Study; Virtual Reality Simulator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D57F7BCN","conferencePaper","2019","Mohammad, Nurul Izzati; Ismail, Saiful Adli; Kama, Mohd Nazri; Yusop, Othman Mohd; Azmi, Azri","Customer Churn Prediction in Telecommunication Industry Using Machine Learning Classifiers","3rd International Conference on Vision, Image and Signal Processing, ICVISP 2019, August 26, 2019  -  August 28, 2019","","","10.1145/3387168.3387219","","Customer churn is one of the main problems in telecommunication industry. This study aims to identify the factors that influence customer churn and develop an effective churn prediction model as well as provide best analysis of data visualization results. The dataset has been collected from Kaggle open data website. The proposed methodology for analysis of churn prediction covers several phases: data pre-processing, analysis, implementing machine learning algorithms, evaluation of the classifiers and choose the best one for prediction. Data preprocessing process involved three major action, which are data cleaning, data transformation and feature selection. Machine learning classifiers was chosen are Logistic Regression, Artificial Neural Network and Random Forest. Then, classifiers were evaluated by using performance measurement which are accuracy, precision, recall and error rate in order to find the best classifier. Based on this study, the output shows that logistic regression outperform compared to artificial neural network and random forest.  2019 ACM.","2019","2022-06-10 02:10:49","2022-07-31 02:54:34","","","","","","","","","ACM International Conference Proceeding Series","","","","Association for Computing Machinery","Vancouver, BC, Canada","","","","","","","","","","","http://dx.doi.org/10.1145/3387168.3387219","Machine learning; Neural networks; Decision trees; Forecasting; Predictive analytics; Open Data; Telecommunication industry; Logistic regression; Random forests; Data visualization; Metadata; Sales; Machine Learning; Prediction; Image processing; Customer Churn; Telecommunication Industry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EHAFFV84","conferencePaper","2020","Dakuo Wang; Ram, P.; Weidele, D.K.I.; Liu, S.; Muller, M.; Weisz, J.D.; Valente, A.; Chaudhary, A.; Torres, D.; Samulowitz, H.; Amini, L.","AutoAI: automating the end-to-end AI lifecycle with humans-in-the-loop","IUI '20: 25th International Conference on Intelligent User Interfaces, 17-20 March 2020","","","10.1145/3379336.3381474","","Automated Artificial Intelligence and Machine Learning (AutoAI / AutoML) can now automate every step of the end-to-end AI Lifecycle, from data cleaning, to algorithm selection, and to model deployment and monitoring in the machine learning workflow. AutoAI technologies, initially aimed to save data scientists from the low level coding tasks, also has great potential to serve non-technical users such as domain experts and business users to build and deploy machine learning models. Researchers coined it as ""democratizing AI"", where non-technical users are empowered by AutoAI technologies to create and adopt AI models. To realize such promise, AutoAI needs to translate and incorporate the real-world business logic and requirements into the automation. In this Demo, we present a first of its kinds experimental system, IBM AutoAI Playground, that enables non-technical users to define and customize their business goals (e.g., Prediction Time) as constraints. AutoAI then builds models to satisfy those constraints while optimizing for the model performance (e.g., ROC AUC score). This Demo also showcases AutoAIViz, a Conditional Parallel Coordinates visualization feature, and a TrustedAI feature from two accepted IUI'20 papers.","2020-03-17","2022-06-10 02:11:06","2022-07-31 15:38:59","","77-8","","","","","","","IUI '20: Proceedings of the 25th International Conference on Intelligent User Interfaces Companion","","","","ACM","New York, NY, USA","","","","","","","","","","","http://dx.doi.org/10.1145/3379336.3381474","Machine learning; Automation; learning (artificial intelligence); Life cycle; user interfaces; data visualisation; knowledge based systems; AutoML; human-AI collaboration, AutoML, parallel coordinates, business constraints, democratizing AI, stakeholder constraints, AutoAI; Constrained optimization; User interfaces; AutoAI; business constraints; democratizing AI; human-AI collaboration; parallel coordinates; stakeholder constraints; stakeholder constraints, AutoAI, AutoML, business constraints, democratizing AI, human-AI collaboration, parallel coordinates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K58YAPV7","conferencePaper","2019","Ahmed, U.Z.; Sindhgatta, R.; Srivastava, N.; Karkare, A.","Targeted Example Generation for Compilation Errors","2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE), 11-15 Nov. 2019","","","10.1109/ASE.2019.00039","","We present TEGCER, an automated feedback tool for novice programmers. TEGCER uses supervised classification to match compilation errors in new code submissions with relevant pre-existing errors, submitted by other students before. The dense neural network used to perform this classification task is trained on 15000+ error-repair code examples. The proposed model yields a test set classification Pred@3 accuracy of 97.7% across 212 error category labels. Using this model as its base, TEGCER presents students with the closest relevant examples of solutions for their specific error on demand. A large scale (N230) usability study shows that students who use TEGCER are able to resolve errors more than 25% faster on average than students being assisted by human tutors.","2019","2022-06-10 02:11:11","2022-07-31 04:07:27","","327-38","","","","","","","2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE). Proceedings","","","","IEEE Computer Society","Los Alamitos, CA, USA","","","","","","","","","","","http://dx.doi.org/10.1109/ASE.2019.00039","Classification (of information); Automation; neural nets; Neural networks; Errors; pattern classification; program compilers; Software engineering; Computer aided instruction; Students; Program processors; intelligent tutoring systems; Training; Programming; Tools; Maintenance engineering; Compilation Error; Example Generation; Intelligent Tutoring Systems; Introductory Programming; Neural Networks; Particle separators; computer science education; compilation error, neural networks, intelligent tutoring systems, introductory programming, example generation; neural networks, example generation, intelligent tutoring systems, compilation error, introductory programming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5C3QPL37","conferencePaper","2021","Runjin Chen; Yanyan Shen; Dongxiang Zhang","GNEM: a generic one-to-set neural entity matching framework","WWW '21: Web Conference 2021, 19-23 April 2021","","","10.1145/3442381.3450119","","Entity Matching is a classic research problem in any data analytics pipeline, aiming to identify records referring to the same real-world entity. It plays an important role in data cleansing and integration. Advanced entity matching techniques focus on extracting syntactic or semantic features from record pairs via complex neural architectures or pre-trained language models. However, the performances always suffer from noisy or missing attribute values in the records. We observe that comparing one record with several relevant records in a collective manner allows each pairwise matching decision to be made by borrowing valuable insights from other pairs, which is beneficial to the overall matching performance. In this paper, we propose a generic one-to-set neural framework named GNEM for entity matching. GNEM predicts matching labels between one record and a set of relevant records simultaneously. It constructs a record pair graph with weighted edges and adopts the graph neural network to propagate information among pairs. We further show that GNEM can be interpreted as an extension and generalization of the existing pairwise matching techniques. Extensive experiments on real-world data sets demonstrate that GNEM consistently outperforms the existing pairwise entity matching techniques and achieves up to 8.4% improvement on F1-Score compared with the state-of-the-art neural methods.","2021-04-19","2022-06-10 02:11:11","2022-07-31 13:37:45","","1686-94","","","","","","","WWW '21: Proceedings of the Web Conference 2021","","","","ACM","New York, NY, USA","","","","","","","","","","","http://dx.doi.org/10.1145/3442381.3450119","Deep learning; neural nets; data analysis; Data Analytics; Semantics; World Wide Web; feature extraction; pattern matching; data integration; graph theory; Deep learning, Graph neural network, Entity matching; Graph structures; RULE-BASED METHOD; Entity matching; Graph neural network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BLFFLAG3","journalArticle","2022","Ayman, Afiya; Sivagnanam, Amutheezan; Wilbur, Michael; Pugliese, Philip; Dubey, Abhishek; Laszka, Aron","Data-Driven Prediction and Optimization of Energy Use for Transit Fleets of Electric and ICE Vehicles","10.1145/3428150","","15335399","10.1145/3433992","","Due to the high upfront cost of electric vehicles, many public transit agencies can afford only mixed fleets of internal combustion and electric vehicles. Optimizing the operation of such mixed fleets is challenging because it requires accurate trip-level predictions of electricity and fuel use as well as efficient algorithms for assigning vehicles to transit routes. We present a novel framework for the data-driven prediction of trip-level energy use for mixed-vehicle transit fleets and for the optimization of vehicle assignments, which we evaluate using data collected from the bus fleet of CARTA, the public transit agency of Chattanooga, TN. We first introduce a data collection, storage, and processing framework for system-level and high-frequency vehicle-level transit data, including domain-specific data cleansing methods. We train and evaluate machine learning models for energy prediction, demonstrating that deep neural networks attain the highest accuracy. Based on these predictions, we formulate the problem of minimizing energy use through assigning vehicles to fixed-route transit trips. We propose an optimal integer program as well as efficient heuristic and meta-heuristic algorithms, demonstrating the scalability and performance of these algorithms numerically using the transit network of CARTA.  2021 Copyright held by the owner/author(s). Publication rights licensed to ACM.","2022","2022-06-10 02:11:14","2022-07-31 14:25:25","","","","1","22","","ACM Transactions on Internet Technology","","","","","","","","","","","","","","","Publisher: Association for Computing Machinery","","","http://dx.doi.org/10.1145/3433992","Forecasting; Genetic algorithms; Deep neural networks; Digital storage; Data mining; Vehicles; Heuristic algorithms; Environmental impact; Urban transportation; Combinatorial optimization; Fleet operations; Integer programming; machine learning; deep learning; genetic algorithm; public transportation, deep learning, combinatorial optimization, electric vehicle, integer program, machine learning, energy use, environmental impact, genetic algorithm; electric vehicle; MODEL; combinatorial optimization; energy use; environmental impact; integer program; MAP-MATCHING ALGORITHM; public transportation; genetic algorithm, deep learning, environmental impact, energy use, combinatorial optimization, electric vehicle, integer program, public transportation, machine learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LJ8JK8J6","journalArticle","2021","Sun, Danfeng; Wu, Jia; Yang, Jian; Wu, Huifeng","Intelligent data collaboration in heterogeneous-device IoT platforms","ACM Transactions on Sensor Networks","","15504859","10.1145/3427912","","The merging boundaries between edge computing and deep learning are forging a new blueprint for the Internet of Things (IoT). However, the low-quality of data in many IoT platforms, especially those composed of heterogeneous devices, is hindering the development of high-quality applications for those platforms. The solution presented in this article is intelligent data collaboration, i.e., the concept of deep learning providing IoT with the ability to adaptively collaborate to accomplish a task. Here, we outline the concept of intelligent data collaboration in detail and present a mathematical model in general form. To demonstrate one possible case where intelligent data collaboration would be useful, we prepared an implementation called adaptive data cleaning (ADC), designed to filter noisy data out of temperature readings in an IoT base station network. ADC primarily consists of a denoising autoencoder LSTM for predictions and a four-level data processing mechanism to perform the filtering. Comparisons between ADC and a maximum slop method show ADC with the lowest false error and the best filtering rates.  2021 Association for Computing Machinery.","2021","2022-06-10 02:11:15","2022-07-31 05:51:29","","","","3","17","","ACM Transactions on Sensor Networks","","","","","","","","","","","","","","","Publisher: Association for Computing Machinery","","","http://dx.doi.org/10.1145/3427912","Long short-term memory; Data handling; Internet of things; Edge computing; edge computing; Internet of Things (IoT); Internet of Things (IoT), Data collaboration, edge computing; BIG DATA; SYSTEM; ANALYTICS; THINGS; Data collaboration; DENOISING AUTOENCODER; INTERNET","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZRYGKSM","conferencePaper","2021","Bansal, Chahat; Ahlawat, Hari Om; Jain, Mayank; Prakash, Om; Mehta, Shivani A; Singh, Deepanshu; Baheti, Harshavardhansushil; Singh, Suyash; Seth, Aaditeshwar","IndiaSat: A Pixel-Level Dataset for Land-Cover Classification on Three Satellite Systems - Landsat-7, Landsat-8, and Sentinel-2","4th ACM SIGCAS Conference on Computing and Sustainable Societies, COMPASS 2021, June 28, 2021  -  July 2, 2021","","","10.1145/3460112.3471953","","Land-cover (LC) classification is required for land management and planning models, and is increasingly done through remote sensing data. Supervised machine learning methods applied to satellite imagery can help with high-resolution LC classification but demand a labeled dataset for training and evaluation of the models. The availability of such datasets is limited though, especially for developing regions like in India. We describe a large pixel-level dataset, IndiaSat, that we have curated and provided for open use, consisting of 180,414 pixels labeled into four LC classes: greenery, water bodies, barren land, and built-up area. Initial labels are obtained through the crowd-sourced mapping platform Open Street Maps (OSM), and then manually curated and corrected. We describe our data cleaning methodology and ensure spatial diversity across different geographic regions in the country. We show that the IndiaSat dataset can be used to train simple classifiers deployed on commodity platforms like Google Earth Engine (GEE) for three popular and openly accessible satellite systems: Landsat-7, Landsat-8, and Sentinel-2, with high accuracy, and to additionally build LC change detection models to determine pixel-level changes over a sequence of several years.  2021 ACM.","2021","2022-06-10 02:11:17","2022-07-31 05:55:39","","147-155","","","","","","","Proceedings of 2021 4th ACM SIGCAS Conference on Computing and Sustainable Societies, COMPASS 2021","","","","Association for Computing Machinery, Inc","Virtual, Online, Australia","","","","","","","","","","","http://dx.doi.org/10.1145/3460112.3471953","Classification (of information); Large dataset; Supervised learning; Mapping; Remote sensing; Pixels; Satellite imagery; Open Street Maps, Satellite Imagery, LULC Mapping; Satellite Imagery, LULC Mapping, Open Street Maps","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DJKK2UUV","conferencePaper","2021","Kowshik, M. Ashikuzzaman; Pritom, Yeasin Arafat; Rahman, Md.Sohanur; Akbar, Ali; Ahad, Md Atiqur Rahman","Nurse Care Activity Recognition from Accelerometer Sensor Data Using Fourier-and Wavelet-based Features","2021 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2021 ACM International Symposium on Wearable Computers, UbiComp/ISWC 2021, September 21, 2021  -  September 25, 2021","","","10.1145/3460418.3479387","","Nurse care activity recognition is an emerging segment in healthcare automation systems based on physical movement recognition applying machine learning techniques using various sensor-based datasets. In this paper, different machine learning models have been used to recognize the activities. However, before that, our user dataset has been preprocessed using data cleaning, resampling, data labeling, windowing, and filtering techniques in order to handle the ununiform data. Various analytical features have been extracted using Fast Fourier Transformation, Power Spectral Density, and Discrete Wavelet Transformation. After that, the best combinational features have been selected from the extracted features, and class imbalance has been mitigated before applying the conventional machine learning models. After applying all methodology, 87.00% accuracy has been obtained using the Light Gradient Boosting Machine Classifier.  2021 ACM.","2021","2022-06-10 02:11:18","2022-07-31 05:06:48","","434-439","","","","","","","UbiComp/ISWC 2021 - Adjunct Proceedings of the 2021 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2021 ACM International Symposium on Wearable Computers","","","","Association for Computing Machinery, Inc","Virtual, Online, United states","","","","","","","","","","","http://dx.doi.org/10.1145/3460418.3479387","Machine learning; Automation; Pattern recognition; Biomedical signal processing; Video signal processing; Discrete wavelet transforms; Motion estimation; Nursing; Power spectral density; Signal reconstruction; Discrete Wavelet Transformation (DWT); Fast Fourier Transformation (FFT); Human Activity Recognition; Light Gradient Boosting Machine Classifier; Nurse Care Activity Recognition; Power Spectral Density (PSD)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DJQPKPR9","journalArticle","2020","Schmeicer, Stephan; Schiele, Gregor","CoSense: The Collaborative Sensing Middleware for the Internet-of-Things","ACM/IMS Transactions on Data Science","","26911922","10.1145/3395233","","We present coSense-the collaborative, fault-tolerant, and adaptive sensing middleware for the Internet-of-Things (IoT). By actively harnessing the greatest asset of the IoT, the sheer number of devices, coSense is able to provide easy data acquisition with quality-of-service-based data cleaning by combining unsupervised learning and information fusion. It can also greatly improve sensor accuracy and fault tolerance to produce measurements specifically tailored for modern data-driven IoT empowered applications. In this article, we focus on the general concepts behind coSense and evaluate the accuracy gain based on a real-world dataset.  2020 ACM.","2020","2022-06-10 02:11:18","2022-07-31 02:50:16","","","","4","1","","ACM/IMS Transactions on Data Science","","","","","","","","","","","","","","","Publisher: Association for Computing Machinery","","","http://dx.doi.org/10.1145/3395233","Internet of things; Data acquisition; Fault tolerance; Quality of service; Middleware; clustering, IoT, sensor fusion; sensor fusion, clustering, IoT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LNIBFD6X","conferencePaper","2021","Zhu, Chenguang; Yang, Ziyi; Gmyr, Robert; Zeng, Michael; Huang, Xuedong","Leveraging Lead Bias for Zero-shot Abstractive News Summarization","44th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2021, July 11, 2021  -  July 15, 2021","","","10.1145/3404835.3462846","","A typical journalistic convention in news articles is to deliver the most salient information in the beginning, also known as the lead bias. While this phenomenon can be exploited in generating a summary, it has a detrimental effect on teaching a model to discriminate and extract important information in general. We propose that this lead bias can be leveraged in our favor in a simple and effective way to pre-train abstractive news summarization models on large-scale unlabeled news corpora: predicting the leading sentences using the rest of an article. We collect a massive news corpus and conduct data cleaning and filtering via statistical analysis. We then apply self-supervised pre-training on this dataset to existing generation models BART and T5 for domain adaptation. Via extensive experiments on six benchmark datasets, we show that this approach can dramatically improve the summarization quality and achieve state-of-the-art results for zero-shot news summarization without any fine-tuning. For example, in the DUC2003 dataset, the ROUGE-1 score of BART increases 13.7% after the lead-bias pre-training. We deploy the model in Microsoft News and provide public APIs as well as a demo website for multi-lingual news summarization.  2021 ACM.","2021","2022-06-10 02:11:19","2022-07-31 05:38:56","","1462-1471","","","","","","","SIGIR 2021 - Proceedings of the 44th International ACM SIGIR Conference on Research and Development in Information Retrieval","","","","Association for Computing Machinery, Inc","Virtual, Online, Canada","","","","","","","","","","","http://dx.doi.org/10.1145/3404835.3462846","Benchmarking; Information retrieval; domain adaptation; lead bias, zero-shot summarization, domain adaptation, pre-training; lead bias; pre-training; zero-shot summarization; lead bias, domain adaptation, zero-shot summarization, pre-training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59SS676R","bookSection","2019","","Machine learning and probabilistic data cleaning","Data Cleaning","978-1-4503-7152-0","","","https://doi.org/10.1145/3310205.3310213","","2019","2022-06-10 02:42:54","2022-07-31 05:32:38","","","","","","","","","","","","","Association for Computing Machinery","","","","","","","","","Type: 10.1145/3310205.3310213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
